democ_satis,democ_supp,left_right_scale,job_concern,econ_situation,confidence_congress,confidence_judiciary,confidence_church,confidence_police,confidence_army,confidence_political_parties,resp_sex,resp_age,resp_education,resp_employment,resp_religion,goods_wash_mach,goods_car,goods_sewage,goods_hot_water,resp_chief,anio,resp_economic_perception,country_name,iso3,satisfecho_democracia,democ_supp_cat,ideologia_cat,econ_situation_cat,resp_economic_perception_cat,goods_wash_mach_bin,goods_car_bin,goods_sewage_bin,goods_hot_water_bin,confidence_congress_alta,confidence_judiciary_alta,confidence_church_alta,confidence_police_alta,confidence_army_alta,confidence_political_parties_alta
3.0,3.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,24.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,negativa,regular,True,False,True,False,True,True,True,True,True,False
3.0,3.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,negativa,regular,True,False,True,False,True,True,True,True,True,False
3.0,3.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,25.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,negativa,regular,False,False,True,False,True,True,True,True,True,False
3.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,40.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,4.0,Ecuador,ECU,0,prefiere_democracia,centro,regular,negativa,False,False,True,False,False,False,True,False,False,False
4.0,1.0,,1.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,41.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,negativa,regular,True,True,True,True,False,False,True,True,True,False
3.0,1.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,37.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,izquierda,regular,regular,True,False,True,False,True,False,False,True,False,True
3.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,75.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2009,2.0,Ecuador,ECU,0,prefiere_democracia,centro,regular,positiva,True,False,True,False,True,True,True,True,True,False
1.0,1.0,7.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,1.0,27.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,derecha,regular,regular,False,False,True,False,False,False,True,False,True,False
1.0,1.0,,1.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,20.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,1,prefiere_democracia,,regular,positiva,True,False,True,False,False,False,True,False,False,False
4.0,1.0,,3.0,3.0,2.0,2.0,,4.0,3.0,4.0,2.0,52.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2009,2.0,Ecuador,ECU,0,prefiere_democracia,,regular,positiva,True,False,True,True,True,True,,False,False,False
3.0,1.0,,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,32.0,7.0,6.0,,1.0,2.0,1.0,2.0,2.0,2009,4.0,Ecuador,ECU,0,prefiere_democracia,,regular,negativa,True,False,True,False,False,False,False,True,False,False
3.0,3.0,,5.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,42.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,,regular,regular,True,False,True,False,False,False,True,False,False,False
3.0,3.0,,2.0,3.0,3.0,4.0,,4.0,3.0,4.0,1.0,22.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2009,2.0,Ecuador,ECU,0,indiferente,,regular,positiva,False,False,True,True,False,False,,False,False,False
2.0,1.0,2.0,5.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0,6.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,izquierda,negativa,regular,False,False,True,False,False,False,True,False,True,False
2.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,33.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,izquierda,regular,regular,True,False,True,False,False,False,True,False,True,False
2.0,1.0,4.0,1.0,5.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,48.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,izquierda,negativa,regular,False,False,True,False,False,False,True,False,True,False
2.0,1.0,,5.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,19.0,6.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,,regular,regular,True,False,True,False,False,False,True,True,True,False
2.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,41.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,izquierda,negativa,regular,True,False,True,False,False,False,True,False,False,False
3.0,3.0,,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,23.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,,negativa,regular,True,False,True,False,False,False,True,True,False,False
3.0,1.0,10.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,61.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,derecha,regular,regular,True,False,True,False,False,False,True,False,False,False
1.0,1.0,,5.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,73.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,,regular,regular,True,False,True,False,False,False,True,False,False,False
4.0,1.0,,5.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,47.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,regular,regular,False,False,True,False,False,False,True,False,False,False
1.0,1.0,6.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,40.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2009,2.0,Ecuador,ECU,1,prefiere_democracia,centro,positiva,positiva,True,False,True,False,True,True,False,True,True,True
3.0,2.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,43.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_autoritarismo,centro,regular,regular,False,False,False,False,False,False,False,False,False,False
1.0,1.0,,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,21.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,,positiva,regular,True,True,False,False,True,True,True,True,True,True
3.0,1.0,,1.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,27.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,regular,regular,True,False,False,False,False,False,True,True,True,False
3.0,3.0,6.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,23.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,regular,regular,False,False,False,False,False,False,True,False,False,False
2.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,40.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,prefiere_autoritarismo,centro,regular,regular,False,False,False,False,False,False,True,False,True,False
3.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,41.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,4.0,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,negativa,False,False,True,False,False,False,True,False,True,False
2.0,1.0,,5.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,26.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,,positiva,regular,False,False,True,False,False,False,True,False,False,False
2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,30.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,1,prefiere_democracia,izquierda,regular,positiva,False,False,True,False,False,False,True,False,True,False
3.0,1.0,,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,29.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,negativa,regular,False,False,True,False,False,False,True,False,False,False
3.0,1.0,,1.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,18.0,2.0,3.0,,2.0,2.0,1.0,1.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,negativa,regular,False,False,True,True,True,True,True,False,True,False
2.0,1.0,,5.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,29.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,1,prefiere_democracia,,positiva,positiva,False,False,True,False,True,False,True,True,False,True
3.0,3.0,,5.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,47.0,4.0,6.0,,2.0,2.0,1.0,2.0,2.0,2009,4.0,Ecuador,ECU,0,indiferente,,negativa,negativa,False,False,True,False,False,False,False,True,True,False
3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,23.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,izquierda,regular,regular,False,False,True,False,False,False,True,True,True,False
2.0,1.0,,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,62.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,4.0,Ecuador,ECU,1,prefiere_democracia,,negativa,negativa,False,False,True,False,False,False,True,False,True,False
2.0,1.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,61.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,centro,negativa,regular,False,False,True,False,False,False,False,False,False,False
2.0,2.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,47.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_autoritarismo,izquierda,regular,regular,False,False,True,False,False,False,True,False,False,False
2.0,,,5.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,80.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,,,regular,regular,False,False,True,False,True,False,True,False,True,False
3.0,3.0,,2.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,30.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,indiferente,,negativa,regular,False,False,True,False,True,True,True,False,True,True
3.0,2.0,,5.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,49.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_autoritarismo,,regular,regular,False,False,True,False,False,False,True,False,False,False
2.0,1.0,,5.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,20.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_democracia,,negativa,regular,False,False,True,False,False,False,True,False,True,False
4.0,1.0,10.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,24.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,derecha,negativa,regular,True,True,True,True,False,False,True,False,True,False
3.0,1.0,,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,71.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,negativa,regular,False,False,True,False,False,False,True,False,False,False
4.0,1.0,,1.0,5.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,39.0,7.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,4.0,Ecuador,ECU,0,prefiere_democracia,,negativa,negativa,False,False,True,False,False,False,True,True,False,False
4.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,50.0,7.0,4.0,,1.0,2.0,1.0,2.0,2.0,2009,4.0,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,negativa,True,False,True,False,False,False,False,False,False,False
4.0,3.0,,5.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,1.0,18.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2009,1.0,Ecuador,ECU,0,indiferente,,regular,positiva,True,True,True,False,False,False,True,True,True,False
3.0,,,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,26.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,,,positiva,regular,False,False,True,False,False,False,False,False,False,False
2.0,2.0,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,24.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2009,2.0,Ecuador,ECU,1,prefiere_autoritarismo,,positiva,positiva,False,False,True,True,True,True,True,False,True,True
3.0,3.0,,5.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,39.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,,negativa,regular,False,False,True,True,False,False,True,True,False,False
4.0,,,4.0,4.0,,,,3.0,,,1.0,43.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,,,negativa,regular,False,False,True,False,,,,False,,
2.0,1.0,,5.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0,78.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,1,prefiere_democracia,,positiva,positiva,False,False,True,False,False,False,False,True,False,False
1.0,3.0,,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,29.0,5.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,1,indiferente,,positiva,positiva,False,False,True,False,False,False,False,True,False,False
2.0,,,5.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,61.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,,,positiva,regular,True,False,True,False,True,False,True,False,True,True
3.0,1.0,,5.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,26.0,5.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,4.0,Ecuador,ECU,0,prefiere_democracia,,positiva,negativa,False,False,True,False,True,False,False,False,False,False
3.0,1.0,6.0,5.0,4.0,,4.0,2.0,4.0,4.0,4.0,2.0,26.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2009,2.0,Ecuador,ECU,0,prefiere_democracia,centro,negativa,positiva,False,False,False,False,,False,True,False,False,False
2.0,3.0,7.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,44.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,indiferente,derecha,negativa,regular,False,False,False,False,False,False,False,False,False,False
3.0,1.0,,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,33.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,regular,regular,False,False,True,False,False,False,False,False,False,False
4.0,1.0,8.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,22.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2009,2.0,Ecuador,ECU,0,prefiere_democracia,derecha,regular,positiva,False,False,False,False,False,False,False,False,False,False
,1.0,,5.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,21.0,5.0,6.0,,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,,prefiere_democracia,,negativa,regular,False,False,True,False,False,False,False,True,False,False
3.0,1.0,,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,29.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,regular,regular,False,False,True,False,False,False,True,True,False,False
3.0,2.0,,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,49.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_autoritarismo,,positiva,regular,False,False,True,False,False,False,True,False,False,False
3.0,,5.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,45.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,,centro,regular,regular,False,False,True,False,False,True,True,True,False,False
4.0,3.0,6.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,45.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,negativa,regular,True,False,True,False,False,True,True,False,False,False
3.0,3.0,8.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,38.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,indiferente,derecha,negativa,regular,False,False,True,False,False,False,True,False,False,False
,,10.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,25.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,,,derecha,regular,regular,False,False,True,False,False,False,True,False,False,False
2.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,25.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,indiferente,izquierda,regular,regular,False,False,True,False,True,False,True,True,True,False
4.0,1.0,,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,24.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,negativa,regular,True,True,True,True,False,False,False,False,False,False
4.0,1.0,,1.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,40.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,0,prefiere_democracia,,negativa,positiva,False,False,True,False,False,False,True,False,False,False
1.0,1.0,,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,47.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2009,2.0,Ecuador,ECU,1,prefiere_democracia,,positiva,positiva,False,True,True,False,True,True,True,True,True,False
3.0,1.0,,5.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,88.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,regular,regular,True,False,True,False,False,False,True,False,False,False
4.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,26.0,6.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,regular,regular,True,False,True,False,True,False,False,True,False,False
3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,25.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2009,3.0,Ecuador,ECU,0,indiferente,izquierda,positiva,regular,True,False,True,True,False,True,True,False,True,False
3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,21.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,izquierda,negativa,regular,False,False,True,False,True,True,True,True,False,False
3.0,3.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,45.0,2.0,6.0,,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,0,indiferente,centro,negativa,positiva,False,False,True,False,False,True,True,True,False,False
1.0,,5.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,30.0,5.0,6.0,,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,,centro,regular,regular,True,False,True,False,True,False,False,True,True,False
2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,41.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,indiferente,izquierda,negativa,regular,False,False,True,False,True,False,True,True,True,False
1.0,,,5.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,42.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,1,,,regular,positiva,False,False,True,False,True,False,False,True,True,True
3.0,,,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,40.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,,,regular,regular,False,False,True,False,False,False,False,True,False,False
3.0,3.0,,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,63.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,4.0,Ecuador,ECU,0,indiferente,,negativa,negativa,False,False,True,False,False,True,True,True,False,False
2.0,3.0,,5.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,33.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2009,3.0,Ecuador,ECU,1,indiferente,,negativa,regular,False,False,True,False,True,False,True,False,True,False
,3.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,21.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,,indiferente,centro,positiva,positiva,False,False,True,False,True,False,False,True,False,False
3.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,36.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,negativa,regular,False,False,True,False,False,False,True,True,False,False
3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,25.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2009,4.0,Ecuador,ECU,0,indiferente,centro,regular,negativa,False,False,True,False,False,False,False,True,False,False
2.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,20.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2009,3.0,Ecuador,ECU,1,indiferente,centro,regular,regular,False,False,False,False,False,False,False,False,False,False
4.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,46.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2009,4.0,Ecuador,ECU,0,indiferente,centro,negativa,negativa,True,False,True,False,True,False,False,True,True,False
3.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,57.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,indiferente,centro,regular,regular,False,False,True,False,True,False,False,True,True,False
3.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,52.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,centro,positiva,regular,False,False,False,False,False,False,True,True,False,False
3.0,2.0,,5.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,24.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2009,2.0,Ecuador,ECU,0,prefiere_autoritarismo,,regular,positiva,False,False,False,False,True,False,False,True,True,True
3.0,2.0,,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,28.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_autoritarismo,,regular,regular,False,False,False,False,False,False,False,False,False,False
3.0,2.0,,5.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,50.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_autoritarismo,,regular,regular,False,False,False,False,True,False,True,False,True,False
3.0,2.0,,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,26.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2009,3.0,Ecuador,ECU,0,prefiere_autoritarismo,,positiva,regular,False,False,False,False,False,True,False,False,False,True
3.0,1.0,10.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,26.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,derecha,regular,regular,True,False,True,False,False,False,True,False,False,False
1.0,1.0,0.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,36.0,6.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,2009,1.0,Ecuador,ECU,1,prefiere_democracia,izquierda,positiva,positiva,True,True,True,False,True,True,False,True,True,True
3.0,1.0,,5.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,19.0,5.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2009,2.0,Ecuador,ECU,0,prefiere_democracia,,positiva,positiva,False,False,True,False,False,False,True,False,False,False
3.0,1.0,,1.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,29.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,regular,regular,True,False,True,False,False,False,True,False,False,False
3.0,1.0,,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,23.0,6.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2009,3.0,Ecuador,ECU,0,prefiere_democracia,,negativa,regular,True,False,True,False,False,False,False,False,False,False
2.0,2.0,,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,22.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2009,3.0,Ecuador,ECU,1,prefiere_autoritarismo,,regular,regular,True,False,True,True,False,False,False,False,False,False
